0.37;1647.58;1708.84;1708.84;1708.84;1708.84;1708.84;156.18;106.05;107.81
0.37;1647.58;1702.39;1702.39;1702.39;1702.39;1702.39;156.18;106.05;107.81
0.38;1647.58;1708.84;1708.84;1708.84;1708.84;1708.84;156.18;106.05;107.81
0.38;1644.36;1721.74;1721.74;1721.74;1721.74;1721.74;154.19;103.42;103.86
0.38;1644.36;1712.07;1712.07;1712.07;1712.07;1712.07;154.19;103.42;103.86
0.38;1647.58;1666.93;1666.93;1666.93;1666.93;1666.93;154.19;103.42;103.86
0.38;1644.36;1634.68;1634.68;1634.68;1634.68;1634.68;154.19;103.42;103.86
0.39;1644.36;1599.22;1599.22;1599.22;1599.22;1599.22;154.19;103.42;103.86
0.39;1647.58;1605.67;1605.67;1605.67;1605.67;1605.67;154.19;103.42;103.86
0.39;1650.81;1599.22;1599.22;1599.22;1599.22;1599.22;154.19;103.42;103.86
0.39;1654.03;1576.65;1576.65;1576.65;1576.65;1576.65;154.85;103.13;103.42
0.39;1654.03;1573.42;1573.42;1573.42;1573.42;1573.42;154.85;103.13;103.42
0.4;1654.03;1608.89;1608.89;1608.89;1608.89;1608.89;154.85;103.13;103.42
0.4;1650.81;1657.25;1657.25;1657.25;1657.25;1657.25;154.85;103.13;103.42
0.4;1650.81;1741.08;1741.08;1741.08;1741.08;1741.08;154.85;103.13;103.42
0.4;1650.81;1718.51;1718.51;1718.51;1718.51;1718.51;154.85;103.13;103.42
0.4;1650.81;1644.36;1644.36;1644.36;1644.36;1644.36;154.85;103.13;103.42
0.41;1650.81;1586.32;1586.32;1586.32;1586.32;1586.32;154.85;103.13;103.42
0.41;1650.81;1631.46;1631.46;1631.46;1631.46;1631.46;154.85;103.13;103.42
0.41;1647.58;1699.17;1699.17;1699.17;1699.17;1699.17;154.85;103.13;103.42
0.41;1650.81;1721.74;1721.74;1721.74;1721.74;1721.74;154.85;103.13;103.42
0.41;1647.58;1663.7;1663.7;1663.7;1663.7;1663.7;154.85;103.13;103.42
0.42;1647.58;1599.22;1599.22;1599.22;1599.22;1599.22;154.85;103.13;103.42
0.42;1650.81;1570.2;1570.2;1570.2;1570.2;1570.2;155.74;94.63;90.53
0.42;1654.03;1592.77;1592.77;1592.77;1592.77;1592.77;155.74;94.63;90.53
0.42;1657.25;1615.34;1615.34;1615.34;1615.34;1615.34;155.74;94.63;90.53
0.42;1654.03;1625.01;1625.01;1625.01;1625.01;1625.01;155.74;94.63;90.53
0.43;1654.03;1631.46;1631.46;1631.46;1631.46;1631.46;155.74;94.63;90.53
0.43;1650.81;1641.13;1641.13;1641.13;1641.13;1641.13;155.74;94.63;90.53
0.43;1647.58;1657.25;1657.25;1657.25;1657.25;1657.25;155.74;94.63;90.53
0.43;1650.81;1666.93;1666.93;1666.93;1666.93;1666.93;155.74;94.63;90.53
0.43;1650.81;1708.84;1708.84;1708.84;1708.84;1708.84;155.74;94.63;90.53
0.44;1650.81;1721.74;1721.74;1721.74;1721.74;1721.74;155.74;94.63;90.53
0.44;1647.58;1686.27;1686.27;1686.27;1686.27;1686.27;155.74;94.63;90.53
0.44;1647.58;1650.81;1650.81;1650.81;1650.81;1650.81;155.74;94.63;90.53
0.44;1647.58;1637.91;1637.91;1637.91;1637.91;1637.91;155.74;94.63;90.53
0.44;1647.58;1647.58;1647.58;1647.58;1647.58;1647.58;155.3;96.68;91.84
0.45;1647.58;1650.81;1650.81;1650.81;1650.81;1650.81;155.3;96.68;91.84
0.45;1647.58;1647.58;1647.58;1647.58;1647.58;1647.58;155.3;96.68;91.84
0.45;1647.58;1666.93;1666.93;1666.93;1666.93;1666.93;155.3;96.68;91.84
0.45;1647.58;1683.05;1683.05;1683.05;1683.05;1683.05;155.3;96.68;91.84
0.45;1654.03;1660.48;1660.48;1660.48;1660.48;1660.48;155.3;96.68;91.84
0.46;1650.81;1628.24;1628.24;1628.24;1628.24;1628.24;155.3;96.68;91.84
0.46;1647.58;1602.44;1602.44;1602.44;1602.44;1602.44;155.3;96.68;91.84
0.46;1650.81;1631.46;1631.46;1631.46;1631.46;1631.46;155.3;96.68;91.84
0.46;1650.81;1686.27;1686.27;1686.27;1686.27;1686.27;155.3;96.68;91.84
0.46;1654.03;1734.64;1734.64;1734.64;1734.64;1734.64;155.3;96.68;91.84
0.47;1654.03;1650.81;1650.81;1650.81;1650.81;1650.81;155.3;96.68;91.84
0.47;1650.81;1592.77;1592.77;1592.77;1592.77;1592.77;155.3;96.68;91.84
0.47;1647.58;1615.34;1615.34;1615.34;1615.34;1615.34;154.85;98.73;93.16
0.47;1647.58;1647.58;1647.58;1647.58;1647.58;1647.58;154.85;98.73;93.16
0.47;1647.58;1650.81;1650.81;1650.81;1650.81;1650.81;154.85;98.73;93.16
0.48;1647.58;1634.68;1634.68;1634.68;1634.68;1634.68;154.85;98.73;93.16
0.48;1644.36;1615.34;1615.34;1615.34;1615.34;1615.34;154.85;98.73;93.16
0.48;1650.81;1612.12;1612.12;1612.12;1612.12;1612.12;154.85;98.73;93.16
0.48;1654.03;1621.79;1621.79;1621.79;1621.79;1621.79;154.85;98.73;93.16
0.48;1650.81;1618.56;1618.56;1618.56;1618.56;1618.56;154.85;98.73;93.16
0.49;1650.81;1615.34;1615.34;1615.34;1615.34;1615.34;154.85;98.73;93.16
0.49;1647.58;1631.46;1631.46;1631.46;1631.46;1631.46;154.85;98.73;93.16
0.49;1644.36;1657.25;1657.25;1657.25;1657.25;1657.25;154.85;98.73;93.16
0.49;1641.13;1666.93;1666.93;1666.93;1666.93;1666.93;154.85;98.73;93.16
0.49;1641.13;1705.62;1705.62;1705.62;1705.62;1705.62;154.85;98.73;93.16
0.5;1637.91;1760.43;1760.43;1760.43;1760.43;1760.43;155.29;100.78;95.21
0.5;1637.91;1734.64;1734.64;1734.64;1734.64;1734.64;155.29;100.78;95.21
0.5;1637.91;1702.39;1702.39;1702.39;1702.39;1702.39;155.29;100.78;95.21
0.5;1637.91;1650.81;1650.81;1650.81;1650.81;1650.81;155.29;100.78;95.21
0.5;1637.91;1647.58;1647.58;1647.58;1647.58;1647.58;155.29;100.78;95.21
0.51;1641.13;1641.13;1641.13;1641.13;1641.13;1641.13;155.29;100.78;95.21
0.51;1644.36;1634.68;1634.68;1634.68;1634.68;1634.68;155.29;100.78;95.21
0.51;1650.81;1602.44;1602.44;1602.44;1602.44;1602.44;155.29;100.78;95.21
0.51;1654.03;1576.65;1576.65;1576.65;1576.65;1576.65;155.29;100.78;95.21
0.51;1654.03;1573.42;1573.42;1573.42;1573.42;1573.42;155.29;100.78;95.21
0.52;1650.81;1602.44;1602.44;1602.44;1602.44;1602.44;155.29;100.78;95.21
0.52;1657.25;1628.24;1628.24;1628.24;1628.24;1628.24;154.63;100.05;96.24
0.52;1657.25;1657.25;1657.25;1657.25;1657.25;1657.25;154.63;100.05;96.24
0.52;1657.25;1712.07;1712.07;1712.07;1712.07;1712.07;153.97;99.32;97.27
0.52;1657.25;1718.51;1718.51;1718.51;1718.51;1718.51;153.97;99.32;97.27
0.53;1654.03;1654.03;1654.03;1654.03;1654.03;1654.03;153.97;99.32;97.27
0.53;1654.03;1589.55;1589.55;1589.55;1589.55;1589.55;153.97;99.32;97.27
0.53;1654.03;1583.1;1583.1;1583.1;1583.1;1583.1;153.97;99.32;97.27
0.53;1654.03;1621.79;1621.79;1621.79;1621.79;1621.79;153.97;99.32;97.27
0.53;1657.25;1644.36;1644.36;1644.36;1644.36;1644.36;153.97;99.32;97.27
0.54;1657.25;1657.25;1657.25;1657.25;1657.25;1657.25;153.97;99.32;97.27
0.54;1657.25;1650.81;1650.81;1650.81;1650.81;1650.81;153.97;99.32;97.27
0.54;1657.25;1650.81;1650.81;1650.81;1650.81;1650.81;153.97;99.32;97.27
0.54;1654.03;1670.15;1670.15;1670.15;1670.15;1670.15;153.97;99.32;97.27
0.54;1654.03;1679.82;1679.82;1679.82;1679.82;1679.82;153.97;99.32;97.27
0.55;1650.81;1683.05;1683.05;1683.05;1683.05;1683.05;153.97;99.32;97.27
0.55;1654.03;1644.36;1644.36;1644.36;1644.36;1644.36;154.85;101.95;102.54
0.55;1654.03;1618.56;1618.56;1618.56;1618.56;1618.56;154.85;101.95;102.54
0.55;1650.81;1615.34;1615.34;1615.34;1615.34;1615.34;154.85;101.95;102.54
0.55;1647.58;1621.79;1621.79;1621.79;1621.79;1621.79;154.85;101.95;102.54
0.56;1650.81;1634.68;1634.68;1634.68;1634.68;1634.68;154.85;101.95;102.54
0.56;1650.81;1644.36;1644.36;1644.36;1644.36;1644.36;154.85;101.95;102.54
0.56;1650.81;1647.58;1647.58;1647.58;1647.58;1647.58;154.85;101.95;102.54
0.56;1650.81;1647.58;1647.58;1647.58;1647.58;1647.58;154.85;101.95;102.54
0.56;1650.81;1654.03;1654.03;1654.03;1654.03;1654.03;154.85;101.95;102.54
0.57;1650.81;1650.81;1650.81;1650.81;1650.81;1650.81;154.85;101.95;102.54
0.57;1650.81;1654.03;1654.03;1654.03;1654.03;1654.03;154.85;101.95;102.54
0.57;1644.36;1673.38;1673.38;1673.38;1673.38;1673.38;154.85;101.95;102.54
0.57;1644.36;1686.27;1686.27;1686.27;1686.27;1686.27;154.85;101.95;102.54
0.57;1650.81;1666.93;1666.93;1666.93;1666.93;1666.93;155.3;104.3;104.59
0.58;1650.81;1641.13;1641.13;1641.13;1641.13;1641.13;155.3;104.3;104.59
0.58;1644.36;1631.46;1631.46;1631.46;1631.46;1631.46;155.3;104.3;104.59
0.58;1650.81;1644.36;1644.36;1644.36;1644.36;1644.36;155.3;104.3;104.59
0.58;1650.81;1657.25;1657.25;1657.25;1657.25;1657.25;155.3;104.3;104.59
0.58;1650.81;1708.84;1708.84;1708.84;1708.84;1708.84;155.3;104.3;104.59
0.59;1650.81;1737.86;1737.86;1737.86;1737.86;1737.86;155.3;104.3;104.59
0.59;1647.58;1702.39;1702.39;1702.39;1702.39;1702.39;155.3;104.3;104.59
0.59;1644.36;1686.27;1686.27;1686.27;1686.27;1686.27;155.3;104.3;104.59
0.59;1644.36;1689.5;1689.5;1689.5;1689.5;1689.5;155.3;104.3;104.59
0.59;1644.36;1679.82;1679.82;1679.82;1679.82;1679.82;155.3;104.3;104.59
0.6;1647.58;1683.05;1683.05;1683.05;1683.05;1683.05;155.3;104.3;104.59
0.6;1654.03;1666.93;1666.93;1666.93;1666.93;1666.93;155.3;104.3;104.59
0.6;1650.81;1650.81;1650.81;1650.81;1650.81;1650.81;155.74;106.64;106.64
0.6;1650.81;1634.68;1634.68;1634.68;1634.68;1634.68;155.74;106.64;106.64
0.6;1650.81;1602.44;1602.44;1602.44;1602.44;1602.44;155.74;106.64;106.64
0.61;1644.36;1583.1;1583.1;1583.1;1583.1;1583.1;155.74;106.64;106.64
0.61;1647.58;1592.77;1592.77;1592.77;1592.77;1592.77;155.74;106.64;106.64
